items,support,ordered_statistics,label,label_encode
"['ups', 'lưu_điện']",0.0031538800060000004,"[OrderedStatistic(items_base=frozenset({'lưu_điện'}), items_add=frozenset({'ups'}), confidence=0.35833333333333334, lift=82.80536723163841), OrderedStatistic(items_base=frozenset({'ups'}), items_add=frozenset({'lưu_điện'}), confidence=0.728813559322034, lift=82.80536723163843)]","Điện máy, thiết bị gia dụng",39
"['lạnh', 'máy']",0.005060877219,"[OrderedStatistic(items_base=frozenset({'lạnh'}), items_add=frozenset({'máy'}), confidence=0.3317307692307692, lift=5.145412181674979)]","Điện máy, thiết bị gia dụng",39
"['lạnh', 'nóng']",0.008361449318,"[OrderedStatistic(items_base=frozenset({'lạnh'}), items_add=frozenset({'nóng'}), confidence=0.548076923076923, lift=26.498158756137478), OrderedStatistic(items_base=frozenset({'nóng'}), items_add=frozenset({'lạnh'}), confidence=0.4042553191489362, lift=26.49815875613748)]","Điện máy, thiết bị gia dụng",39
"['máy', 'lọc']",0.01188205956,"[OrderedStatistic(items_base=frozenset({'lọc'}), items_add=frozenset({'máy'}), confidence=0.7330316742081447, lift=11.369913363087422)]","Điện máy, thiết bị gia dụng",39
"['ro', 'lọc']",0.003373918146,"[OrderedStatistic(items_base=frozenset({'lọc'}), items_add=frozenset({'ro'}), confidence=0.2081447963800905, lift=55.64404223227753), OrderedStatistic(items_base=frozenset({'ro'}), items_add=frozenset({'lọc'}), confidence=0.9019607843137255, lift=55.64404223227753)]","Điện máy, thiết bị gia dụng",39
"['lỗ', 'ổ_cắm']",0.003593956286,"[OrderedStatistic(items_base=frozenset({'lỗ'}), items_add=frozenset({'ổ_cắm'}), confidence=0.5833333333333334, lift=12.216845878136201)]","Điện máy, thiết bị gia dụng",39
"['máy', 'mát']",0.004767493032,"[OrderedStatistic(items_base=frozenset({'mát'}), items_add=frozenset({'máy'}), confidence=0.41666666666666663, lift=6.462836556693211)]","Điện máy, thiết bị gia dụng",39
"['mùi', 'máy']",0.003080533959,"[OrderedStatistic(items_base=frozenset({'mùi'}), items_add=frozenset({'máy'}), confidence=0.7924528301886793, lift=12.291583488956146)]","Điện máy, thiết bị gia dụng",39
"['máy', 'nóng']",0.008801525598000001,"[OrderedStatistic(items_base=frozenset({'nóng'}), items_add=frozenset({'máy'}), confidence=0.4255319148936171, lift=6.600343717473919)]","Điện máy, thiết bị gia dụng",39
"['máy', 'nước']",0.01510928561,"[OrderedStatistic(items_base=frozenset({'máy'}), items_add=frozenset({'nước'}), confidence=0.23435722411831625, lift=7.831437239287069), OrderedStatistic(items_base=frozenset({'nước'}), items_add=frozenset({'máy'}), confidence=0.5049019607843137, lift=7.831437239287068)]","Điện máy, thiết bị gia dụng",39
"['máy', 'đhkk']",0.003227226053,"[OrderedStatistic(items_base=frozenset({'đhkk'}), items_add=frozenset({'máy'}), confidence=0.8, lift=12.408646188850966)]","Điện máy, thiết bị gia dụng",39
"['sinh_tố', 'máy_xay']",0.003960686519,"[OrderedStatistic(items_base=frozenset({'máy_xay'}), items_add=frozenset({'sinh_tố'}), confidence=0.4778761061946902, lift=106.80922675177715), OrderedStatistic(items_base=frozenset({'sinh_tố'}), items_add=frozenset({'máy_xay'}), confidence=0.8852459016393441, lift=106.80922675177715)]","Điện máy, thiết bị gia dụng",39
"['ro', 'nước']",0.0031538800060000004,"[OrderedStatistic(items_base=frozenset({'ro'}), items_add=frozenset({'nước'}), confidence=0.8431372549019609, lift=28.174836601307195)]","Điện máy, thiết bị gia dụng",39
"['đế', 'nổi']",0.003960686519,"[OrderedStatistic(items_base=frozenset({'nổi'}), items_add=frozenset({'đế'}), confidence=0.38848920863309344, lift=25.342879763175098), OrderedStatistic(items_base=frozenset({'đế'}), items_add=frozenset({'nổi'}), confidence=0.25837320574162675, lift=25.342879763175098)]","Điện máy, thiết bị gia dụng",39
"['panel', 'đèn']",0.005060877219,"[OrderedStatistic(items_base=frozenset({'panel'}), items_add=frozenset({'đèn'}), confidence=0.9199999999999999, lift=5.404256785868159)]","Điện máy, thiết bị gia dụng",39
"['pvc', 'xlpe']",0.005647645592,"[OrderedStatistic(items_base=frozenset({'pvc'}), items_add=frozenset({'xlpe'}), confidence=0.4583333333333333, lift=67.1926523297491), OrderedStatistic(items_base=frozenset({'xlpe'}), items_add=frozenset({'pvc'}), confidence=0.8279569892473118, lift=67.1926523297491)]","Điện máy, thiết bị gia dụng",39
"['senko', 'quạt']",0.0033005720990000004,"[OrderedStatistic(items_base=frozenset({'senko'}), items_add=frozenset({'quạt'}), confidence=0.8181818181818182, lift=16.05049051667757)]","Điện máy, thiết bị gia dụng",39
"['thông_gió', 'quạt']",0.003447264192,"[OrderedStatistic(items_base=frozenset({'thông_gió'}), items_add=frozenset({'quạt'}), confidence=1.0, lift=19.61726618705036)]","Điện máy, thiết bị gia dụng",39
"['treo', 'quạt']",0.003520610239,"[OrderedStatistic(items_base=frozenset({'treo'}), items_add=frozenset({'quạt'}), confidence=0.24615384615384617, lift=4.828865522966243)]","Điện máy, thiết bị gia dụng",39
"['quạt', 'treo_tường']",0.003007187913,"[OrderedStatistic(items_base=frozenset({'treo_tường'}), items_add=frozenset({'quạt'}), confidence=1.0, lift=19.61726618705036)]","Điện máy, thiết bị gia dụng",39
"['đứng', 'quạt']",0.0055742995449999996,"[OrderedStatistic(items_base=frozenset({'đứng'}), items_add=frozenset({'quạt'}), confidence=0.7676767676767676, lift=15.059719497129569)]","Điện máy, thiết bị gia dụng",39
"['samsung', 'tivi']",0.003227226053,"[OrderedStatistic(items_base=frozenset({'samsung'}), items_add=frozenset({'tivi'}), confidence=0.5499999999999999, lift=30.606938775510205)]","Điện máy, thiết bị gia dụng",39
"['siêu_tốc', 'ấm']",0.003447264192,"[OrderedStatistic(items_base=frozenset({'siêu_tốc'}), items_add=frozenset({'ấm'}), confidence=0.7230769230769232, lift=115.98153846153848), OrderedStatistic(items_base=frozenset({'ấm'}), items_add=frozenset({'siêu_tốc'}), confidence=0.5529411764705883, lift=115.98153846153848)]","Điện máy, thiết bị gia dụng",39
"['sàn', 'âm']",0.003007187913,"[OrderedStatistic(items_base=frozenset({'sàn'}), items_add=frozenset({'âm'}), confidence=0.7454545454545455, lift=29.374356279558594)]","Điện máy, thiết bị gia dụng",39
"['treo', 'tường']",0.005941029778,"[OrderedStatistic(items_base=frozenset({'treo'}), items_add=frozenset({'tường'}), confidence=0.4153846153846154, lift=29.96483516483517), OrderedStatistic(items_base=frozenset({'tường'}), items_add=frozenset({'treo'}), confidence=0.4285714285714286, lift=29.96483516483517)]","Điện máy, thiết bị gia dụng",39
"['trần', 'âm']",0.010341792579999998,"[OrderedStatistic(items_base=frozenset({'trần'}), items_add=frozenset({'âm'}), confidence=0.39830508474576265, lift=15.695062212207306), OrderedStatistic(items_base=frozenset({'âm'}), items_add=frozenset({'trần'}), confidence=0.407514450867052, lift=15.695062212207308)]","Điện máy, thiết bị gia dụng",39
"['đèn', 'trần']",0.016062784219999997,"[OrderedStatistic(items_base=frozenset({'trần'}), items_add=frozenset({'đèn'}), confidence=0.6186440677966102, lift=3.6340341319857745)]","Điện máy, thiết bị gia dụng",39
"['đèn', 'tube']",0.003593956286,"[OrderedStatistic(items_base=frozenset({'tube'}), items_add=frozenset({'đèn'}), confidence=0.6533333333333333, lift=3.837805543587534)]","Điện máy, thiết bị gia dụng",39
"['điện', 'tủ']",0.003447264192,"[OrderedStatistic(items_base=frozenset({'tủ'}), items_add=frozenset({'điện'}), confidence=0.23500000000000001, lift=3.82794504181601)]","Điện máy, thiết bị gia dụng",39
"['điện', 'từ']",0.003960686519,"[OrderedStatistic(items_base=frozenset({'từ'}), items_add=frozenset({'điện'}), confidence=0.25837320574162675, lift=4.208674178113906)]","Điện máy, thiết bị gia dụng",39
"['đèn', 'ánh_sáng']",0.004327416752,"[OrderedStatistic(items_base=frozenset({'ánh_sáng'}), items_add=frozenset({'đèn'}), confidence=0.686046511627907, lift=4.0299690390068434)]","Điện máy, thiết bị gia dụng",39
"['đế', 'âm']",0.004107378612,"[OrderedStatistic(items_base=frozenset({'đế'}), items_add=frozenset({'âm'}), confidence=0.26794258373205737, lift=10.558176839892688)]","Điện máy, thiết bị gia dụng",39
"['ổ_cắm', 'đa_năng']",0.003080533959,"[OrderedStatistic(items_base=frozenset({'đa_năng'}), items_add=frozenset({'ổ_cắm'}), confidence=0.48275862068965514, lift=10.110493140526511)]","Điện máy, thiết bị gia dụng",39
"['ấm', 'đun']",0.003007187913,"[OrderedStatistic(items_base=frozenset({'đun'}), items_add=frozenset({'ấm'}), confidence=0.5125000000000001, lift=82.20500000000001), OrderedStatistic(items_base=frozenset({'ấm'}), items_add=frozenset({'đun'}), confidence=0.4823529411764706, lift=82.205)]","Điện máy, thiết bị gia dụng",39
"['ốp', 'đèn']",0.007261258618,"[OrderedStatistic(items_base=frozenset({'ốp'}), items_add=frozenset({'đèn'}), confidence=0.8114754098360655, lift=4.766762489317069)]","Điện máy, thiết bị gia dụng",39
"['đôi', 'ổ_cắm']",0.007774680945,"[OrderedStatistic(items_base=frozenset({'đôi'}), items_add=frozenset({'ổ_cắm'}), confidence=0.34983498349834985, lift=7.326651559165134)]","Điện máy, thiết bị gia dụng",39
"['ổ_cắm', 'đơn']",0.005060877219,"[OrderedStatistic(items_base=frozenset({'đơn'}), items_add=frozenset({'ổ_cắm'}), confidence=0.28991596638655465, lift=6.071757735352206)]","Điện máy, thiết bị gia dụng",39
"['bàn_chải', 'nano']",0.003385526873,"[OrderedStatistic(items_base=frozenset({'nano'}), items_add=frozenset({'bàn_chải'}), confidence=0.6666666666666666, lift=10.296296296296296)]",Đồ dùng gia đình,40
"['bàn_chải', 'navi']",0.004231908591,"[OrderedStatistic(items_base=frozenset({'navi'}), items_add=frozenset({'bàn_chải'}), confidence=0.9090909090909091, lift=14.04040404040404)]",Đồ dùng gia đình,40
"['bàn_chải', 'răng']",0.02242911553,"[OrderedStatistic(items_base=frozenset({'bàn_chải'}), items_add=frozenset({'răng'}), confidence=0.3464052287581699, lift=14.11302681992337), OrderedStatistic(items_base=frozenset({'răng'}), items_add=frozenset({'bàn_chải'}), confidence=0.9137931034482758, lift=14.113026819923371)]",Đồ dùng gia đình,40
"['bàn_chải', 'silver']",0.0038087177319999998,"[OrderedStatistic(items_base=frozenset({'silver'}), items_add=frozenset({'bàn_chải'}), confidence=0.8999999999999999, lift=13.899999999999999)]",Đồ dùng gia đình,40
"['bàn_chải', 'soft']",0.004231908591,"[OrderedStatistic(items_base=frozenset({'soft'}), items_add=frozenset({'bàn_chải'}), confidence=0.625, lift=9.652777777777779)]",Đồ dùng gia đình,40
"['bàn_chải', 'trẻ_em']",0.007617435463000001,"[OrderedStatistic(items_base=frozenset({'trẻ_em'}), items_add=frozenset({'bàn_chải'}), confidence=0.5625, lift=8.6875)]",Đồ dùng gia đình,40
"['bàn_chải', 'đánh']",0.02158273381,"[OrderedStatistic(items_base=frozenset({'bàn_chải'}), items_add=frozenset({'đánh'}), confidence=0.33333333333333337, lift=13.8187134502924), OrderedStatistic(items_base=frozenset({'đánh'}), items_add=frozenset({'bàn_chải'}), confidence=0.8947368421052632, lift=13.818713450292398)]",Đồ dùng gia đình,40
"['khuôn', 'bánh']",0.0038087177319999998,"[OrderedStatistic(items_base=frozenset({'bánh'}), items_add=frozenset({'khuôn'}), confidence=0.4285714285714286, lift=44.03105590062112), OrderedStatistic(items_base=frozenset({'khuôn'}), items_add=frozenset({'bánh'}), confidence=0.391304347826087, lift=44.031055900621126)]",Đồ dùng gia đình,40
"['bát', 'rửa']",0.003385526873,"[OrderedStatistic(items_base=frozenset({'bát'}), items_add=frozenset({'rửa'}), confidence=0.3478260869565218, lift=16.773735581189)]",Đồ dùng gia đình,40
"['bát', 'đĩa']",0.003385526873,"[OrderedStatistic(items_base=frozenset({'bát'}), items_add=frozenset({'đĩa'}), confidence=0.3478260869565218, lift=45.66183574879228), OrderedStatistic(items_base=frozenset({'đĩa'}), items_add=frozenset({'bát'}), confidence=0.4444444444444445, lift=45.66183574879228)]",Đồ dùng gia đình,40
"['cổ', 'bình']",0.0038087177319999998,"[OrderedStatistic(items_base=frozenset({'cổ'}), items_add=frozenset({'bình'}), confidence=1.0, lift=17.1231884057971)]",Đồ dùng gia đình,40
"['bình', 'giữ']",0.01057977148,"[OrderedStatistic(items_base=frozenset({'giữ'}), items_add=frozenset({'bình'}), confidence=0.78125, lift=13.377490942028986)]",Đồ dùng gia đình,40
"['nhiệt', 'bình']",0.01057977148,"[OrderedStatistic(items_base=frozenset({'nhiệt'}), items_add=frozenset({'bình'}), confidence=0.78125, lift=13.377490942028986)]",Đồ dùng gia đình,40
"['nước', 'bình']",0.015234870930000002,"[OrderedStatistic(items_base=frozenset({'bình'}), items_add=frozenset({'nước'}), confidence=0.2608695652173913, lift=8.682180036742192), OrderedStatistic(items_base=frozenset({'nước'}), items_add=frozenset({'bình'}), confidence=0.5070422535211268, lift=8.682180036742192)]",Đồ dùng gia đình,40
"['sữa', 'bình']",0.005078290309,"[OrderedStatistic(items_base=frozenset({'sữa'}), items_add=frozenset({'bình'}), confidence=0.8, lift=13.698550724637682)]",Đồ dùng gia đình,40
"['bông', 'tắm']",0.003385526873,"[OrderedStatistic(items_base=frozenset({'bông'}), items_add=frozenset({'tắm'}), confidence=0.3076923076923077, lift=45.44230769230769), OrderedStatistic(items_base=frozenset({'tắm'}), items_add=frozenset({'bông'}), confidence=0.5, lift=45.44230769230769)]",Đồ dùng gia đình,40
"['bằng', 'không_gỉ']",0.003385526873,"[OrderedStatistic(items_base=frozenset({'không_gỉ'}), items_add=frozenset({'bằng'}), confidence=0.7272727272727273, lift=23.541718555417187)]",Đồ dùng gia đình,40
"['nhựa', 'bằng']",0.01311891663,"[OrderedStatistic(items_base=frozenset({'bằng'}), items_add=frozenset({'nhựa'}), confidence=0.4246575342465753, lift=4.062614386334646)]",Đồ dùng gia đình,40
"['thép', 'bằng']",0.005924672027,"[OrderedStatistic(items_base=frozenset({'thép'}), items_add=frozenset({'bằng'}), confidence=0.7368421052631579, lift=23.851478010093725)]",Đồ dùng gia đình,40
"['lau', 'bộ']",0.01311891663,"[OrderedStatistic(items_base=frozenset({'lau'}), items_add=frozenset({'bộ'}), confidence=0.25, lift=3.7627388535031843)]",Đồ dùng gia đình,40
"['món', 'bộ']",0.00465509945,"[OrderedStatistic(items_base=frozenset({'món'}), items_add=frozenset({'bộ'}), confidence=0.7857142857142858, lift=11.825750682438581)]",Đồ dùng gia đình,40
"['nhà', 'bộ']",0.0093101989,"[OrderedStatistic(items_base=frozenset({'nhà'}), items_add=frozenset({'bộ'}), confidence=0.4583333333333333, lift=6.898354564755838)]",Đồ dùng gia đình,40
"['rổ', 'bộ']",0.006347862886,"[OrderedStatistic(items_base=frozenset({'rổ'}), items_add=frozenset({'bộ'}), confidence=0.2542372881355932, lift=3.826514088308323)]",Đồ dùng gia đình,40
"['thau', 'bộ']",0.003385526873,"[OrderedStatistic(items_base=frozenset({'thau'}), items_add=frozenset({'bộ'}), confidence=0.42105263157894735, lift=6.337244384847469)]",Đồ dùng gia đình,40
"['nhựa', 'ca']",0.008887008041,"[OrderedStatistic(items_base=frozenset({'ca'}), items_add=frozenset({'nhựa'}), confidence=0.6176470588235293, lift=5.908906882591093)]",Đồ dùng gia đình,40
"['chén', 'miếng']",0.0038087177319999998,"[OrderedStatistic(items_base=frozenset({'chén'}), items_add=frozenset({'miếng'}), confidence=0.3, lift=16.87857142857143), OrderedStatistic(items_base=frozenset({'miếng'}), items_add=frozenset({'chén'}), confidence=0.2142857142857143, lift=16.87857142857143)]",Đồ dùng gia đình,40
"['chén', 'rửa']",0.006347862886,"[OrderedStatistic(items_base=frozenset({'chén'}), items_add=frozenset({'rửa'}), confidence=0.5, lift=24.112244897959183), OrderedStatistic(items_base=frozenset({'rửa'}), items_add=frozenset({'chén'}), confidence=0.30612244897959184, lift=24.112244897959183)]",Đồ dùng gia đình,40
"['chải', 'lược']",0.003385526873,"[OrderedStatistic(items_base=frozenset({'chải'}), items_add=frozenset({'lược'}), confidence=0.7272727272727273, lift=74.71936758893281), OrderedStatistic(items_base=frozenset({'lược'}), items_add=frozenset({'chải'}), confidence=0.3478260869565218, lift=74.71936758893281)]",Đồ dùng gia đình,40
"['chậu', 'rửa']",0.0038087177319999998,"[OrderedStatistic(items_base=frozenset({'chậu'}), items_add=frozenset({'rửa'}), confidence=0.20930232558139533, lift=10.093497864261984)]",Đồ dùng gia đình,40
